pnr,alder,koen,civ,uddannelse,indkomst,gen_indkomst,forskel_indkomst,uddannelse_alder
1223972,33,Male,Unmarried,Lange videregående uddannelser,410308.6875,277715.8863705276,132592.80112947238,25
1224314,22,Male,Married,Lange videregående uddannelser,169699.484375,277715.8863705276,-108016.40199552762,24
1226151,35,Male,Married,Mellemlange videregående uddannelser / Bachelorer,338173.15625,303672.3042750847,34500.851974915306,26
1228314,34,Male,Married,Lange videregående uddannelser,344688.6875,277715.8863705276,66972.80112947238,25
1230727,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,208919.546875,292662.22918171337,-83742.68230671337,20
1231719,20,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,194203.609375,292662.22918171337,-98458.61980671337,22
1231762,32,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,283693.5,292662.22918171337,-8968.729181713366,20
1236013,20,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,246121.484375,292662.22918171337,-46540.74480671337,22
1236788,33,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137065.015625,292662.22918171337,-155597.21355671337,20
1237792,20,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,199498.171875,292662.22918171337,-93164.05730671337,22
1238755,27,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,229851.578125,292662.22918171337,-62810.65105671337,25
1240348,26,Male,Unmarried,Mellemlange videregående uddannelser / Bachelorer,211209.265625,303672.3042750847,-92463.0386500847,26
1240539,22,Male,Married,Lange videregående uddannelser,136952.4375,277715.8863705276,-140763.44887052762,24
1241226,51,Male,Married,Lange videregående uddannelser,409946.59375,277715.8863705276,132230.70737947238,25
1241735,38,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,329664.6875,292662.22918171337,37002.45831828663,20
1242035,43,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,365239.1875,292662.22918171337,72576.95831828663,20
1242765,29,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,171057.5625,292662.22918171337,-121604.66668171337,24
1243665,21,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,252405.546875,297215.19019605126,-44809.64332105126,16
1246542,26,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,221852.9375,292662.22918171337,-70809.29168171337,20
1247595,46,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,387244.71875,292662.22918171337,94582.48956828663,20
1248655,42,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,412752.28125,297215.19019605126,115537.09105394874,16
1249109,27,Male,Married,Lange videregående uddannelser,222788.0625,277715.8863705276,-54927.823870527616,25
1250313,31,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137393.125,292662.22918171337,-155269.10418171337,20
1251935,19,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,185142.59375,297215.19019605126,-112072.59644605126,16
1252376,35,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,382452.875,292662.22918171337,89790.64581828663,20
1253003,48,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,478243.375,292662.22918171337,185581.14581828663,20
1253889,44,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,393363.125,292662.22918171337,100700.89581828663,24
1254441,48,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,433177.8125,292662.22918171337,140515.58331828663,20
1254445,43,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,455878.53125,292662.22918171337,163216.30206828663,20
1255750,61,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,363375.125,297215.19019605126,66159.93480394874,16
1258107,54,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,392897.03125,292662.22918171337,100234.80206828663,20
1260843,47,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,427851.3125,292662.22918171337,135189.08331828663,20
1260869,26,Male,Unmarried,Lange videregående uddannelser,171566.46875,277715.8863705276,-106149.41762052762,24
1260971,43,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,393384.8125,297215.19019605126,96169.62230394874,16
1261246,34,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,334875.1875,297215.19019605126,37659.99730394874,16
1261499,55,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,369572.6875,297215.19019605126,72357.49730394874,16
1261918,58,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,381853.84375,297215.19019605126,84638.65355394874,16
1263945,38,Male,Married,Lange videregående uddannelser,380651.1875,277715.8863705276,102935.30112947238,25
1264341,53,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,415034.3125,292662.22918171337,122372.08331828663,24
1265509,47,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,470428.09375,297215.19019605126,173212.90355394874,16
1265732,50,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,410788.125,292662.22918171337,118125.89581828663,20
1268855,59,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,400643.53125,292662.22918171337,107981.30206828663,20
1269423,63,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,310366.5,292662.22918171337,17704.270818286634,20
1269706,58,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136980.390625,292662.22918171337,-155681.83855671337,20
1270040,51,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,433330.78125,292662.22918171337,140668.55206828663,20
1271287,55,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,405485.15625,297215.19019605126,108269.96605394874,16
1272080,30,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,340631.1875,297215.19019605126,43415.99730394874,16
1272341,29,Male,Unmarried,Lange videregående uddannelser,188115.734375,277715.8863705276,-89600.15199552762,25
1273082,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,235037.9375,292662.22918171337,-57624.29168171337,20
1273994,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,446905.6875,292662.22918171337,154243.45831828663,20
1276001,34,Male,Married,Lange videregående uddannelser,349260.96875,277715.8863705276,71545.08237947238,25
1276095,42,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,398472.25,297215.19019605126,101257.05980394874,16
1276172,31,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,347016.03125,292662.22918171337,54353.80206828663,20
1277593,47,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,377223.40625,297215.19019605126,80008.21605394874,16
1279341,48,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,392142,292662.22918171337,99479.77081828663,24
1279748,27,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,223711.703125,297215.19019605126,-73503.48707105126,16
1280048,36,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,321100.125,292662.22918171337,28437.895818286634,25
1280545,21,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136236.609375,292662.22918171337,-156425.61980671337,20
1283515,51,Male,Married,Lange videregående uddannelser,136017.5625,277715.8863705276,-141698.32387052762,25
1285086,63,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,288916.0625,297215.19019605126,-8299.127696051262,16
1285651,52,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,408033.28125,292662.22918171337,115371.05206828663,24
1287724,25,Male,Married,Lange videregående uddannelser,164861.953125,277715.8863705276,-112853.93324552762,25
1288240,24,Male,Unmarried,Lange videregående uddannelser,201239.90625,277715.8863705276,-76475.98012052762,25
1289034,60,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,135867.6875,297215.19019605126,-161347.50269605126,16
1289579,39,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,285607.78125,292662.22918171337,-7054.447931713366,20
1290405,50,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,388904.625,292662.22918171337,96242.39581828663,20
1292805,30,Male,Married,Lange videregående uddannelser,368403.125,277715.8863705276,90687.23862947238,25
1296180,43,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,336209.25,292662.22918171337,43547.02081828663,20
1296490,36,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,353534.90625,292662.22918171337,60872.67706828663,20
1297179,51,Male,Married,Mellemlange videregående uddannelser / Bachelorer,430875.0625,303672.3042750847,127202.7582249153,25
1297711,42,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,379507.09375,292662.22918171337,86844.86456828663,20
1297935,26,Male,Unmarried,Mellemlange videregående uddannelser / Bachelorer,158047.484375,303672.3042750847,-145624.8199000847,25
1298101,50,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,400767.53125,292662.22918171337,108105.30206828663,20
1299099,49,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,411863.0625,292662.22918171337,119200.83331828663,20
1301212,26,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,193285.390625,292662.22918171337,-99376.83855671337,20
1301345,49,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,350992.59375,292662.22918171337,58330.36456828663,20
1302145,33,Male,Unmarried,Lange videregående uddannelser,342047.3125,277715.8863705276,64331.426129472384,25
1302331,59,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,441725.21875,292662.22918171337,149062.98956828663,20
1303149,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,374068.375,292662.22918171337,81406.14581828663,20
1306146,34,Male,Married,Lange videregående uddannelser,297329.5625,277715.8863705276,19613.676129472384,25
1306979,52,Male,Unmarried,Lange videregående uddannelser,388311.125,277715.8863705276,110595.23862947238,25
1307004,36,Male,Unmarried,Lange videregående uddannelser,378122.75,277715.8863705276,100406.86362947238,25
1309522,35,Male,Unmarried,Mellemlange videregående uddannelser / Bachelorer,407196.6875,303672.3042750847,103524.3832249153,25
1310110,27,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,249388.5,297215.19019605126,-47826.69019605126,16
1311057,21,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,212373.234375,292662.22918171337,-80288.99480671337,23
1311090,43,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,422178.5625,292662.22918171337,129516.33331828663,20
1311620,26,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136442,292662.22918171337,-156220.22918171337,20
1313867,24,Male,Unmarried,Lange videregående uddannelser,271555.09375,277715.8863705276,-6160.792620527616,25
1314093,43,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,416009.53125,292662.22918171337,123347.30206828663,20
1316590,55,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137562.140625,292662.22918171337,-155100.08855671337,20
1318115,54,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136985.09375,292662.22918171337,-155677.13543171337,20
1318943,29,Male,Unmarried,Lange videregående uddannelser,193961.765625,277715.8863705276,-83754.12074552762,25
1319720,62,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,336765.71875,292662.22918171337,44103.48956828663,20
1321875,45,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,367724.0625,292662.22918171337,75061.83331828663,20
1322818,57,Male,Unmarried,Lange videregående uddannelser,137052.703125,277715.8863705276,-140663.18324552762,24
1323113,21,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,181716.796875,297215.19019605126,-115498.39332105126,16
1324194,52,Male,Married,Lange videregående uddannelser,425990.90625,277715.8863705276,148275.01987947238,25
1325921,31,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,339337.0625,292662.22918171337,46674.83331828663,24
1329171,58,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,393894.84375,292662.22918171337,101232.61456828663,20
1330573,22,Male,Married,Lange videregående uddannelser,196520.6875,277715.8863705276,-81195.19887052762,24
1333605,42,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,389508.28125,292662.22918171337,96846.05206828663,19
1333891,56,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,137522.078125,297215.19019605126,-159693.11207105126,16
1335668,51,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,398746.5625,292662.22918171337,106084.33331828663,20
1336982,40,Male,Unmarried,Mellemlange videregående uddannelser / Bachelorer,136189.109375,303672.3042750847,-167483.1949000847,26
1337597,54,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,422218.09375,292662.22918171337,129555.86456828663,20
1337875,47,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,391823.75,292662.22918171337,99161.52081828663,20
1338163,39,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,339314.84375,292662.22918171337,46652.61456828663,25
1338499,63,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,329403.3125,292662.22918171337,36741.08331828663,20
1341412,41,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,429776.75,297215.19019605126,132561.55980394874,16
1341492,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,171314.515625,292662.22918171337,-121347.71355671337,20
1342136,28,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,237234.21875,292662.22918171337,-55428.01043171337,20
1343306,61,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,313475.65625,292662.22918171337,20813.427068286634,20
1343349,59,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,420267.0625,292662.22918171337,127604.83331828663,20
1345167,21,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,162160.3125,292662.22918171337,-130501.91668171337,20
1345319,21,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,185217.28125,292662.22918171337,-107444.94793171337,20
1346230,28,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,192447.71875,297215.19019605126,-104767.47144605126,16
1347487,25,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,201973.515625,292662.22918171337,-90688.71355671337,20
1351139,44,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,435247.90625,292662.22918171337,142585.67706828663,20
1352155,26,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,158475.609375,292662.22918171337,-134186.61980671337,20
1352275,46,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,384044.59375,292662.22918171337,91382.36456828663,20
1352485,47,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,390657.4375,292662.22918171337,97995.20831828663,24
1354470,26,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,185727.890625,292662.22918171337,-106934.33855671337,20
1354605,44,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,458529.125,292662.22918171337,165866.89581828663,20
1355195,51,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,391368.125,292662.22918171337,98705.89581828663,26
1358580,38,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,344219.34375,292662.22918171337,51557.11456828663,25
1359746,51,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,367314.84375,292662.22918171337,74652.61456828663,20
1363585,39,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,383504.875,297215.19019605126,86289.68480394874,16
1364835,41,Male,Married,Lange videregående uddannelser,452656.8125,277715.8863705276,174940.92612947238,25
1365332,31,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,302264.78125,297215.19019605126,5049.591053948738,16
1367186,44,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,373775.46875,292662.22918171337,81113.23956828663,19
1367582,36,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,359097.09375,292662.22918171337,66434.86456828663,20
1367867,27,Male,Unmarried,Lange videregående uddannelser,197724.796875,277715.8863705276,-79991.08949552762,24
1369779,49,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,453922.15625,292662.22918171337,161259.92706828663,20
1369955,54,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,426584.15625,292662.22918171337,133921.92706828663,20
1370245,50,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,394775.40625,292662.22918171337,102113.17706828663,20
1370780,34,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,365897.375,292662.22918171337,73235.14581828663,25
1371985,22,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,170101,297215.19019605126,-127114.19019605126,16
1372917,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,185288.328125,292662.22918171337,-107373.90105671337,20
1373168,25,Male,Unmarried,Lange videregående uddannelser,174188.390625,277715.8863705276,-103527.49574552762,25
